kern_name,m2c_ratio,duration_ms,gridx,gridy,gridz,blkx,blky,blkz,reg_per_thread,shared_mem,sm_efficiency,achieved_occupancy,ipc,issued_ipc,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,issue_slot_utilization,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,cf_fu_utilization,tex_fu_utilization,ldst_fu_utilization,double_precision_fu_utilization,special_fu_utilization,single_precision_fu_utilization,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,dram_utilization,tex_utilization,shared_efficiency,shared_utilization,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,stall_memory_throttle,stall_not_selected,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,ecc_transactions,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_tex_read_transactions,l2_tex_write_transactions,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,l2_utilization,l2_atomic_throughput,l2_atomic_transactions,sysmem_utilization,ecc_throughput,sysmem_read_utilization,sysmem_write_utilization,eligible_warps_per_cycle,flop_sp_efficiency,flop_dp_efficiency
fwtbatch1kernel,0.196124031008,1.281321,4096.0,1.0,1.0,512.0,1.0,1.0,16.0,8000.0,99.693175%,0.968540,2.252581,2.239860,307.000000,100.000000%,100.000000%,97.068404%,0.000076,46.876164%,2.000000,2.000000,0.000000,0.000000,8.000000,4.000000,3407872,3407872,0,0,2097152,1048576,1048610,1048695,50.000000%,0.000000%,30.232593GB/s,30.232593GB/s,30.232593GB/s,30.232593GB/s,30.234456GB/s,30.236319GB/s,30.232593GB/s,0.000000B/s,0.000000B/s,393.043272GB/s,393.043272GB/s,100.000000%,100.000000%,1048576,Low (1),Low (2),Low (3),Idle (0),Idle (0),Mid (4),0,0,0,0,92274688,92274688,0,0,0,20119552,20121072,High (7),Low (1),53.846154%,High (8),92274688,0,322961408,0,33554432,125829120,50331648,0,16843888,1638400,1638400,6094848,4521984,0,0.000000,4.037525%,27.452411%,27.181505%,0.000000%,18.831117%,18.385310%,0.031697%,1.677932%,0.017636%,2.384866%,0,5,1048615,1048582,0,0.000000%,50.000000%,0.000000%,100.000000%,30.232593GB/s,30.232593GB/s,1048576,1048576,30.234456GB/s,30.233525GB/s,0.000000B/s,0.000000B/s,Low (2),0.000000B/s,0,Low (1),0.000000B/s,Idle (0),Low (1),3.300976,3.996437%,0.000000%
