kern_name,m2c_ratio,duration_ms,gridx,gridy,gridz,blkx,blky,blkz,reg_per_thread,shared_mem,sm_efficiency,achieved_occupancy,ipc,issued_ipc,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,issue_slot_utilization,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,cf_fu_utilization,tex_fu_utilization,ldst_fu_utilization,double_precision_fu_utilization,special_fu_utilization,single_precision_fu_utilization,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,dram_utilization,tex_utilization,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,stall_memory_throttle,stall_not_selected,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,ecc_transactions,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_tex_read_transactions,l2_tex_write_transactions,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,l2_utilization,l2_atomic_throughput,l2_atomic_transactions,sysmem_utilization,ecc_throughput,sysmem_read_utilization,sysmem_write_utilization,eligible_warps_per_cycle,flop_sp_efficiency,flop_dp_efficiency,shared_utilization,
histogram64kernel,7.26172839506,0.041888,64.0,1.0,1.0,256.0,1.0,1.0,15.0,1000.0,85.489034%,0.869982,0.296528,0.297998,170.625000,99.056604%,98.525641%,81.549858%,0.008791,6.486910%,0.217391,0.307692,0.000000,0.000000,31.666667,1.000000,1280,1600,0,0,279680,64,34991,16251,0.000000%,0.000000%,26.610680GB/s,5.722046MB/s,212.892890GB/s,48.637390MB/s,26.634894GB/s,12.369826GB/s,26.696362GB/s,0.000000B/s,0.000000B/s,4.870817GB/s,3.896654GB/s,12.500000%,12.500000%,35072,Low (1),Low (1),Low (1),Idle (0),Idle (0),Low (1),0,0,0,0,0,0,0,0,0,87360,88128,Mid (4),Low (1),70.972222%,0,0,1395008,0,179072,345152,360512,0,76736,8320,8320,51840,25600,0,0.000000,1.391105%,2.869686%,75.963908%,10.644944%,4.746886%,2.754301%,1.135431%,0.204252%,0.167186%,0.122301%,0,5,279756,70,0,0.000000%,0.000000%,87.500000%,96.875000%,212.892890GB/s,48.637390MB/s,279680,64,212.951563GB/s,53.405762MB/s,0.000000B/s,2.861023MB/s,Mid (6),0.000000B/s,0,Low (1),0.000000B/s,Idle (0),Low (1),0.322960,0.000000%,0.000000%,Low (1),
