kern_name,m2c_ratio,duration_ms,gridx,gridy,gridz,blkx,blky,blkz,reg_per_thread,shared_mem,sm_efficiency,achieved_occupancy,ipc,issued_ipc,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,issue_slot_utilization,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,cf_fu_utilization,tex_fu_utilization,ldst_fu_utilization,double_precision_fu_utilization,special_fu_utilization,single_precision_fu_utilization,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,dram_utilization,tex_utilization,shared_efficiency,shared_utilization,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,stall_memory_throttle,stall_not_selected,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,ecc_transactions,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_tex_read_transactions,l2_tex_write_transactions,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,l2_utilization,l2_atomic_throughput,l2_atomic_transactions,sysmem_utilization,ecc_throughput,sysmem_read_utilization,sysmem_write_utilization,eligible_warps_per_cycle,flop_sp_efficiency,flop_dp_efficiency
transposediagonal,0.881481481481,0.106976,64.0,64.0,1.0,16.0,16.0,1.0,9.0,1062.5,97.520983%,0.907526,2.587229,2.590043,69.000000,100.000000%,100.000000%,95.674465%,0.000510,60.050370%,2.000000,2.000000,0.000000,0.000000,8.000000,4.000000,65536,65536,0,0,262144,131072,129813,132965,50.000000%,0.000000%,38.608909GB/s,38.608909GB/s,38.608909GB/s,38.608909GB/s,38.238242GB/s,39.166771GB/s,38.608909GB/s,0.000000B/s,0.000000B/s,77.218749GB/s,77.218749GB/s,100.000000%,100.000000%,131072,Low (1),Low (2),Low (2),Idle (0),Low (2),Mid (5),0,0,0,0,0,0,0,0,1048576,2260992,2262144,High (8),Low (1),50.000000%,Low (2),1048576,0,50347776,2097152,2097152,4194304,9437184,0,2097920,65536,65536,491520,294912,0,0.000000,3.303086%,16.961519%,57.084439%,0.000000%,6.956214%,8.801549%,0.365532%,1.401803%,1.612463%,3.513395%,0,5,131162,131078,0,0.000000%,50.000000%,0.995931%,49.218720%,38.608909GB/s,38.608909GB/s,131072,131072,38.635917GB/s,38.610771GB/s,0.000000B/s,976.562500KB/s,Low (3),0.000000B/s,0,Low (1),0.000000B/s,Idle (0),Low (1),4.322245,0.000000%,0.000000%
