==20528== NVPROF is profiling process 20528, command: ./BlackScholes
==20528== Profiling application: ./BlackScholes
==20528== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,ms,,,,,,,,B,B,MB,GB/s,,,,
691.076194,2.727036,,,,,,,,,,15.258789,5.464233,"GeForce GTX 950 (0)","1","7","[CUDA memcpy HtoD]"
693.912478,2.605501,,,,,,,,,,15.258789,5.719116,"GeForce GTX 950 (0)","1","7","[CUDA memcpy HtoD]"
696.626170,2.609341,,,,,,,,,,15.258789,5.710699,"GeForce GTX 950 (0)","1","7","[CUDA memcpy HtoD]"
699.279351,0.855807,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [222]"
700.137334,0.853343,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [233]"
700.992693,0.852830,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [244]"
701.847539,0.852351,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [255]"
702.701906,0.852895,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [266]"
703.556849,0.852063,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [277]"
704.410928,0.853631,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [288]"
705.266575,0.853311,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [299]"
706.121902,0.854367,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [310]"
706.978317,0.853119,62500,1,1,32,1,1,24,0,0,,,"GeForce GTX 950 (0)","1","7","BlackScholesGPU(float2*, float2*, float2*, float2*, float2*, float, float, int) [321]"
707.870860,3.509371,,,,,,,,,,15.258789,4.246106,"GeForce GTX 950 (0)","1","7","[CUDA memcpy DtoH]"
711.699878,3.428028,,,,,,,,,,15.258789,4.346861,"GeForce GTX 950 (0)","1","7","[CUDA memcpy DtoH]"
